id	tweet	coding	sentiment	
1465771445171204099	2 things,  1. I may have covid but im expected to have a full recovery by the 6th and 2. Stop fucking stalking me daisy, just quit harassing me and leave me the fuck alone you forgot I have someone who tells me about your bullshit posts	neutral commentary 	negative 	
1465771442683875331	@Steve56666007 @GovSisolak @LasVegasSun Because they let COVID tear through the state unabated and kill thousands of Floridians. Great plan genius.	neutral commentary 	negative 	
1465771441945600004	@GovBillLee @GOP Nov 17, 2021  NE Tennessee’s COVID-19 case rate up 40% from two weeks ago As of today, 238,038 people, or about 47.1% of the total population, in Northeast Tennessee are fully vaccinated. https://t.co/MCwVsl349b	neutral analysis	neutral 	
1465771441585070084	Scientist, Molecular Biology and mRNA Technologies - Cambridge, Massachusetts - Pfizer #ScienceJobs https://t.co/tj7O1UFv31	neutral commentary 	neutral 	
1465771441337552897	@FOX9 Good. The band’s “Covid Cult” demands for a concert scheduled in *August 2022* are ridiculous and completely unreasonable in November 2021.	neutral commentary 	neutral 	
1465771438825160708	@partially @SWILLS64067157 @BangAverageCat3 @MarinaHyde But reducing the no of Covid infectious will free up those services not reduce them. Your point makes no sense.	neutral commentary 	negative 	
1465771436283514880	@quackijackie i have gotten sick but it was never too bad and i’ve also never gotten covid	neutral commentary 	neutral 	
1465771434689675268	#SupremeCourt #Covid_19  Supreme Court dismisses vaccine requirement appeal from Massachusetts hospital workers https://t.co/rk3eClJnzJ via @nbcnews	news	neutral 	
1465771433401933832	All 19 Tory MPs who rebelled to vote against Covid mask rules  https://t.co/CRiwi9qNGV https://t.co/qZgzlZwGy5	news	neutral 	
1465771433246793728	@VirtualMvS @ParadeMagazine My retort to your November 28 column in Parade Magazine: Americans decline vaccination and wearing masks because they believe only deadbeats, losers and suckers catch corona virus!	provaccine commentary	negative 	
1465771432927969284	@3ien_No_Tsubasa Lisa Shaw, in all likelihood, would still be here. She didn't appear to be a covid risk profile.	neutral commentary 	neutral 	
1465771431384412160	@dyejane83 @annie61smith4 @RosieGottesman @ChuckCallesto That’s what happens when you incentivize hospitals by offering cash incentives for Covid deaths. That money would have been better spent on more ICU beds &amp; healthcare workers.	antivaccine commentary 	negative 	
1465771427580239879	Variants arise when you don’t get a vaccination and/or a guilty verdict. #covidvariant #OmicronVariant #omicron #VariantsofConcern #KyleRittennhouse #RittenhouseEffect https://t.co/reUyzYxFXR	provaccine commentary	negative 	
1465771427576127493	Almost 32% of adults say they’re facing a #COVID-caused financial barrier that will prevent them from holiday shopping as planned. Here's the #Hotline #QOTD: “Have you started your holiday shopping yet?  Are you concerned you may exceed your #Christmas shopping budget this year?”	news	neutral 	
1465771426267471873	Big congratulations to Liz Wolverton at @synovus for her promotion. She was on the podcast last year and was very impressive in her discussion of handling the challenges -- and opportunities-- of COVID.   Story here: https://t.co/2lnt50XsdF  Podcast here: https://t.co/EDe3u9Vvpk https://t.co/95LJuREdRE	neutral commentary 	neutral 	
1465771425839648773	@sajidjavid Sajid Javid,  Not seen my 2 boys and family for over 2 years. Booked travel 16th returning USA 23rd now self isolate until negative results which will probably be after I return. Have third Pfizer vaccine and will have negative result b4 I fly! Breaking up families!	neutral commentary 	positive	
1465771425743224835	@RepSwalwell Thank you very much. Consequences. Everyone has their rights. We all make choices that impact our lives and our family's lives. If you choose to be reckless and take your chances with Covid, knock yourself out. Stay out of public space stay home. Don't put the rest of us at risk.	neutral commentary 	positive	
1465771423746736140	@ZubyMusic Covid-19 too. Just hyped by propaganda agents.	neutral commentary 	neutral 	
1465771422073167875	https://t.co/fjvAMar1RG The South African pharmaceutical company Aspen has signed an agreement in principle with the American giant Johnson &amp; Johnson (J&amp;J), paving the way for the production and marketing of an anti-Covid vaccine " made in Africa for Africa " @BpsmithUk	news	neutral 	
1465771421980897284	COVID got the persistence of an ex who ain’t over you yet.	neutral commentary 	neutral 	
1465771419757907969	#LongCovidWork  If you’re HCPC registered please retweet for the call for professional bodies to survey their members to find out about the impact of #LongCovid  We need the same survey across groups and @long_covid Employment Group are happy to collaborate  #NHS #LongCovidWork https://t.co/RMNxoCsoj8	neutral commentary 	neutral 	
1465771418566725633	@rick_denu Is Covid-19? Get ivermectin zinc ASAP	neutral commentary 	neutral 	
1465771417853698055	@jilevin Great idea! Photo ID vaccination cards could be used for eligibility to vote. Why not?	provaccine commentary	positive	
1465771417778196480	@thehill The vaccine doesn't stop the virus. Does he know more people have died under Biden than Trump? https://t.co/wc49xCZAYv	antivaccine commentary 	neutral 	
1465771416935096325	@jimcramer @CNBC You are a fool with unamerican, anti-freedom tendencies.. Hasnt the vaccine killed and injuries more than covid? Stop comparing the 'died with covid' numbers. We arent fools such as yourself. Nice try though.	antivaccine commentary 	negative 	
1465771414263316480	@mkeenan72 @GovKathyHochul I know so many right now with Covid and all vaccinated. It’s crazy	neutral commentary 	neutral 	
1465771412996587526	Even amid the Covid pandemic it is vital doctors understand every patient’s story | Ranjana Srivastava | The Guardian https://t.co/ohDsLds63k	news	neutral 	
1465771412891779072	Pfizer CEO states that boosters will be needed every year!  So... Eternal revenue of the vaccinated mind?	antivaccine commentary 	negative 	
1465771411218255878	Too bloody right. Sick of people downplaying Covid infections in kids. Parents will wish they'd removed their fingers from their ears about risks, and campaigned for safe schools. It'll be too late for their kids by the time they realise. https://t.co/ALpNarqPa9	provaccine commentary	negative 	
1465771409645338626	@gyrfalc63587709 @peterrowen_ The severity of the illness DOES NOT determine the safety of the vaccine.  They are BOTH BAD but for those of us with natural antibodies and covid immunity, we are already in that 99.7% survival rate and HEALTHY looking around at all the vax illness and death.  There's no contest	antivaccine commentary 	negative 	
1465771405530873856	EDM sounds like the future  Covid -19 feels like hell 🤣	neutral commentary 	neutral 	
1465771405371486213	This as the USA imposes a travel ban. And we learn that, wait for it, #omicron was in Europe before it was identified in South Africa. I'm guessing that hidden in these #covid surges we are seeing across USA there are cases of #B11529 already. https://t.co/opJESdfyk3	neutral analysis	negative 	
1465771405354496001	@PierrePoilievre Being as inflation is judged based of prices from the year before everyone predicted this, the thing is when compared to prices pre Covid there really hasn’t been much of an increase except in sectors where there has been a huge disruption.	neutral commentary 	neutral 	
1465771404339695626	Illinois COVID Update: IL reports 5,714 cases, 23 deaths; Dr. Arwady gives live update https://t.co/GfdJteR3Hm	news	neutral 	
1465771402905239568	@Franklin_Graham Anti-COVID vaccine Christian broadcaster, dies at 64. Does that surprise anyone? He'd be alive if he hadn't been an idiot. Get vaccinated!!!	provaccine commentary	negative 	
1465771402347388928	Don’t socialise unless necessary'? We are created by the Almighty to be social people. This Jenny Harries  should be sacked if 'No10 disagrees' as claimed and her absurd quango abolished. https://t.co/VV7ZH3rrZS	neutral commentary 	neutral 	
1465771399751032840	@SpotterBrett I got the Pfizer booster. Didn’t have any bad effects. I highly recommend it	provaccine commentary	positive	
1465771397662269445	The Covid crisis is different:for the first time in decades an econ crisis produced a fin crisis and a very short supply-induced recession. It proved to be a financial bonanza as real economic scarcity combined with plenty of monetary liquidity pushed up financial assets values	neutral commentary 	neutral 	
1465771397658124289	@RubinReport Hair care products, people's health and the transmission of the covid virus are 3 things I would never listen to Jimmy Crammer talk about.	neutral commentary 	neutral 	
1465771396768964611	Testing labs brace for first U.S. cases of Omicron https://t.co/VdLdtH8hR5	neutral commentary 	neutral 	
1465771396756348942	Being vaccinated doesn't prevent you from COVID.	antivaccine commentary 	neutral 	
1465771395481317376	(3 of 3) Will you help us continue to make an impact? Make your tax-deductible donation here:  https://t.co/i8WWkOjY7c  #GivingTuesday #GivingTuesday2021 #Physicians4InformedConsent #1stDoNoHarm #Vaccines #Vaccination #InformedConsent #Science #Statistics https://t.co/xadfqwWjt3	neutral commentary 	neutral 	
1465771395019943939	Öz announces by lashing out against elitist COVID policy and ends his op-ed powerfully: "I’m running for the Senate to empower you to control your destiny, to reinvigorate our great nation, and to reignite the Divine spark that we should always be seeing in each other."	neutral commentary 	neutral 	
1465771393090392066	Will New Jabs Be Necessary To Fight Omicron? Here Is Goldman's Answer https://t.co/8HygycK8wR https://t.co/eIXKDh5c1m	neutral commentary 	neutral 	
1465771392834625536	@lynn1219 @Tony19542 People who have had covid three times are people who got vaccinated , that impairs their immune systems and makes them susceptible to getting it repeatedly .  Read that again.	antivaccine commentary 	negative 	
1465771391844864005	@peightoon Aw you COVID-19 Max pro	neutral commentary 	negative 	
1465771390615777282	Warning: COVID-Fueled Mental Health Crisis Will Be a Costly Second Pandemic https://t.co/BkdTvs9vJn https://t.co/gBDsTCEnEB	news	negative 	
